272,173,140,125,250,0.912976
272,350,119,144,287,0.584646
272,291,138,137,273,0.912976
273,249,264,84,167,0.977671
273,213,106,167,333,0.977671
274,40,74,94,188,0.0745016
274,169,14,213,426,0.0745016
275,98,98,88,176,0.294892
275,457,0,102,204,0.256862
276,345,104,167,334,0.683799
278,369,141,81,161,0.181079
279,198,0,228,456,0.704689
281,139,264,101,201,0.185725
281,124,0,222,445,0.185725
283,209,165,105,209,0.2887
283,184,4,192,383,0.2887
285,503,64,69,138,0.210052
285,310,199,113,225,0.884702
285,226,183,124,248,0.884702
286,275,168,70,140,1.47813
286,318,169,111,223,1.47813
287,347,296,81,162,0.172403
288,183,120,142,283,0.829439
288,255,114,154,307,0.829439
